section,page_title,page_url,source_file,link_url,link_text,http_status,final_url,remote_title,redirect_domain_changed,needs_review,reason
teaching-materials,Evaluating the Validity of Information,/teaching-materials/lesson-plan-reviews/22057,teaching-materials/lesson-plan-reviews/evaluating-the-validity-of-information-22057.md,http://www.teachersdomain.org/resource/vtl07.la.rv.text.zhengI/,argument,CONN_ERROR,,,False,True,Connection failed (site may be down)
teaching-materials,Evaluating the Validity of Information,/teaching-materials/lesson-plan-reviews/22057,teaching-materials/lesson-plan-reviews/evaluating-the-validity-of-information-22057.md,http://www.teachersdomain.org/resource/vtl07.la.rv.text.zhengII/,evidence,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,March is Women's History Month,/nhec-blog/14912,blog/march-is-womens-history-month-14912.md,http://www.teachingamericanhistory.us/audio/popup_salem.html,The Salem Witchcraft Trials,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,March is Women's History Month,/nhec-blog/14912,blog/march-is-womens-history-month-14912.md,http://www.teachingamericanhistory.us/audio/popup_sawislak.html,Wage-Earning Women: Teaching about Gender and Work in U.S. History,CONN_ERROR,,,False,True,Connection failed (site may be down)
teaching-materials,Deciphering Primary Source Documents,/teaching-materials/ask-a-master-teacher/24270,teaching-materials/ask-a-master-teacher/deciphering-primary-source-documents-24270.md,http://www.teachingamericanhistory.us/resources/assessments/assessment08_2.html,here,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,The Conspirator in the Classroom,/nhec-blog/24626,blog/the-conspirator-in-the-classroom-24626.md,http://www.teachingwithlincoln.com/personal/,Teaching with Lincoln,CONN_ERROR,,,False,True,Connection failed (site may be down)
history-content,Military History,/history-content/national-resources/19187,history-content/national-resources/military-history-19187.md,http://www.tecom.usmc.mil/HD/,U.S. Marine Corps History Division,CONN_ERROR,,,False,True,Connection failed (site may be down)
history-content,Military History,/history-content/national-resources/19187,history-content/national-resources/military-history-19187.md,http://www.tecom.usmc.mil/HD/speeches.htm,"historical documents, orders and speeches",CONN_ERROR,,,False,True,Connection failed (site may be down)
teaching-materials,Mystery Strategy for Elementary Students,/teaching-materials/teaching-guides/24295,teaching-materials/teaching-guides/mystery-strategy-for-elementary-students-24295.md,http://www.thefreemanonline.org/features/john-jacob-astor-and-the-fur-trade-testing-the-role-of-government/,John Jacob Astor,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,African American History Month 2011,/nhec-blog/24502,blog/african-american-history-month-2011-24502.md,http://www.thinkfinity.org/black-history-month,Verizon Thinkfinity,CONN_ERROR,,,False,True,Connection failed (site may be down)
teaching-materials,Internationalizing History,/teaching-materials/teaching-guides/25741,teaching-materials/teaching-guides/internationalizing-history-25741.md,http://www.thinkfinity.org/community/hub/blog/2012/07/11/edsitements-guide-to-teaching-us-history-from-a-global-perspective-ii,here,CONN_ERROR,,,False,True,Connection failed (site may be down)
teaching-materials,Internationalizing History,/teaching-materials/teaching-guides/25741,teaching-materials/teaching-guides/internationalizing-history-25741.md,http://www.thinkfinity.org/community/hub/blog/2012/07/11/edsitements-guide-to-teaching-us-history-from-global-perspective-i,here,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,Constitution Day 2010,/nhec-blog/24230,blog/constitution-day-2010-24230.md,http://www.thinkfinity.org/partner-search?start=0&partner=5&partner_value=no&from_links=&txtKeyWord=constitution&txtKeyWord2=constitution&narrow=1&chkPartner[]=EDSITEment,more than 90 lessons,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,Bookmark This! Blogs for History Teachers Worth a Visit,/nhec-blog/22442,blog/bookmark-this-blogs-for-history-teachers-worth-a-visit-22442.md,http://www.thinkinginmind.com/cigar-box-project/,Cigar Box Project,CONN_ERROR,,,False,True,Connection failed (site may be down)
history-content,The Origins of the Service Flag,/history-content/ask-a-historian/25716,history-content/ask-a-historian/the-origins-of-the-service-flag-25716.md,http://www.tioh.hqda.pentagon.mil/FAQs/fact_sheet.aspx,Frequently Asked Questions-Service Flag and Service Lapel Button,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,August 1945: Hiroshima and Nagasaki,/nhec-blog/22461,blog/august-1945-hiroshima-and-nagasaki-22461.md,http://www.trumanlibrary.org,Truman Library,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,Presidents in the Library,/nhec-blog/24528,blog/presidents-in-the-library-24528.md,http://www.trumanlibrary.org/,Harry S. Truman Presidential Library,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,August 1945: Hiroshima and Nagasaki,/nhec-blog/22461,blog/august-1945-hiroshima-and-nagasaki-22461.md,http://www.trumanlibrary.org/teacher/abomb.htm,Lesson Plan,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,August 1945: Hiroshima and Nagasaki,/nhec-blog/22461,blog/august-1945-hiroshima-and-nagasaki-22461.md,http://www.trumanlibrary.org/whistlestop/study_collections/bomb/large/index.php,The Decision to Drop the Bomb,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,International Aid: How and When the U.S. Helps,/nhec-blog/24581,blog/international-aid-how-and-when-the-us-helps-24581.md,http://www.trumanlibrary.org/whistlestop/study_collections/marshall/large/index.php,Truman & the Marshall Plan,CONN_ERROR,,,False,True,Connection failed (site may be down)
teaching-materials,The Multiple Dilemmas of Abraham Lincoln,/teaching-materials/lesson-plan-reviews/24311,teaching-materials/lesson-plan-reviews/the-multiple-dilemmas-of-abraham-lincoln-24311.md,http://www.tulane.edu/~sumter/Dilemmas/DWeedAdvice.html,primary and secondary source evidence,CONN_ERROR,,,False,True,Connection failed (site may be down)
teaching-materials,The Multiple Dilemmas of Abraham Lincoln,/teaching-materials/lesson-plan-reviews/24311,teaching-materials/lesson-plan-reviews/the-multiple-dilemmas-of-abraham-lincoln-24311.md,http://www.tulane.edu/~sumter/Dilemmas/Dilemmas_intro.html,historical background,CONN_ERROR,,,False,True,Connection failed (site may be down)
teaching-materials,The Multiple Dilemmas of Abraham Lincoln,/teaching-materials/lesson-plan-reviews/24311,teaching-materials/lesson-plan-reviews/the-multiple-dilemmas-of-abraham-lincoln-24311.md,http://www.tulane.edu/~sumter/Dilemmas/Prob1.html,issues facing Lincoln,CONN_ERROR,,,False,True,Connection failed (site may be down)
teaching-materials,The Multiple Dilemmas of Abraham Lincoln,/teaching-materials/lesson-plan-reviews/24311,teaching-materials/lesson-plan-reviews/the-multiple-dilemmas-of-abraham-lincoln-24311.md,http://www.tulane.edu/~sumter/Dilemmas/Soln1.html,Lincoln’s actual decision,CONN_ERROR,,,False,True,Connection failed (site may be down)
teaching-materials,The Multiple Dilemmas of Abraham Lincoln,/teaching-materials/lesson-plan-reviews/24311,teaching-materials/lesson-plan-reviews/the-multiple-dilemmas-of-abraham-lincoln-24311.md,http://www.tulane.edu/~sumter/index.html,lesson,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,We're Listening To,/nhec-blog/19068,blog/were-listening-to-19068.md,http://www.uctv.tv/,University of California Television (UCTV),CONN_ERROR,,,False,True,Connection failed (site may be down)
history-content,Jim Crow Segregation: The Difficult and Anti-Democratic Work of White Supremacy,/history-content/beyond-the-textbook/24693,history-content/beyond-the-textbook/jim-crow-segregation-the-difficult-and-anti-democratic-work-of-white-supremacy-24693.md,http://www.uncpress.unc.edu/browse/book_detail?title_id=1637,"*Freedom''s Teacher:
  The Life of Septima Clark*",CONN_ERROR,,,False,True,Connection failed (site may be down)
history-content,American Turning Point: The Civil War in Virginia,/history-content/website-reviews/25231,history-content/website-reviews/american-turning-point-the-civil-war-in-virginia-25231.md,http://www.vahistorical.org/civilwar/homefront.htm,Virginia Home Front,CONN_ERROR,,,False,True,Connection failed (site may be down)
history-content,American Turning Point: The Civil War in Virginia,/history-content/website-reviews/25231,history-content/website-reviews/american-turning-point-the-civil-war-in-virginia-25231.md,http://www.vahistorical.org/civilwar/resources.htm,Resources,CONN_ERROR,,,False,True,Connection failed (site may be down)
teaching-materials,Mystery Strategy for Elementary Students,/teaching-materials/teaching-guides/24295,teaching-materials/teaching-guides/mystery-strategy-for-elementary-students-24295.md,http://www.victoriana.com/Mens-Clothing/,fashion catalogs,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,The Bicentennial of 1812,/nhec-blog/25365,blog/the-bicentennial-of-1812-25365.md,http://www.warof1812.ohio.gov/,website,CONN_ERROR,,,False,True,Connection failed (site may be down)
teaching-materials,North Carolina History+Technology,/teaching-materials/ask-a-master-teacher/25263,teaching-materials/ask-a-master-teacher/north-carolina-historytechnology-25263.md,http://www.waywelivednc.com/,The Way We Lived in North Carolina,CONN_ERROR,,,False,True,Connection failed (site may be down)
history-content,Quantity of Soldiers—not Quality of Their Aim—Won Battles,/history-content/ask-a-historian/19436,history-content/ask-a-historian/quantity-of-soldiersnot-quality-of-their-aimwon-battles-19436.md,http://www.westviewpress.com/book.php?isbn=9780813320540,*The Military Revolution Debate: Readings on the Military Transformation of Early Modern Europe*,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,From Medieval Europe to Colonial America,/nhec-blog/19494,blog/from-medieval-europe-to-colonial-america-19494.md,http://www.wethepeople.gov/,*We the People*,CONN_ERROR,,,False,True,Connection failed (site may be down)
teaching-materials,Teaching the Homebound or Hospitalized,/teaching-materials/ask-a-master-teacher/19447,teaching-materials/ask-a-master-teacher/teaching-the-homebound-or-hospitalized-19447.md,http://www.wikispaces.com,WikiSpaces.com,CONN_ERROR,,,False,True,Connection failed (site may be down)
teaching-materials,Follow the Line,/teaching-materials/ask-a-master-teacher/24483,teaching-materials/ask-a-master-teacher/follow-the-line-24483.md,http://www.wsu.edu/~campbelld/amlit/,"Brief Timeline of American Literature and Events, 1620-1920",CONN_ERROR,,,False,True,Connection failed (site may be down)
history-content,New England Puritans,/history-content/ask-a-historian/24267,history-content/ask-a-historian/new-england-puritans-24267.md,http://www.wsu.edu/~campbelld/amlit/purdef.htm,“Puritanism in New England”,CONN_ERROR,,,False,True,Connection failed (site may be down)
history-content,U.S. Department of Veterans Affairs,/history-content/national-resources/22641,history-content/national-resources/us-department-of-veterans-affairs-22641.md,http://www1.va.gov/opa/publications/factsheets/fs_americas_wars.pdf,war statistics,CONN_ERROR,,,False,True,Connection failed (site may be down)
history-content,U.S. Department of Veterans Affairs,/history-content/national-resources/22641,history-content/national-resources/us-department-of-veterans-affairs-22641.md,http://www1.va.gov/opa/vetsday/gallery.asp,gallery of past Veterans Day posters,CONN_ERROR,,,False,True,Connection failed (site may be down)
history-content,U.S. Department of Veterans Affairs,/history-content/national-resources/22641,history-content/national-resources/us-department-of-veterans-affairs-22641.md,http://www1.va.gov/vetdata/,demographic data,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,Finding Professional Development,/nhec-blog/24336,blog/finding-professional-development-24336.md,http://www2.facinghistory.org/campus/events.nsf/professionaldevelopment?readform,Facing History and Ourselves,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,236 Years Since the Boston Tea Party,/nhec-blog/23603,blog/236-years-since-the-boston-tea-party-23603.md,http://www2.lib.virginia.edu/exhibits/sixties/,protest movements of the 1960s,CONN_ERROR,,,False,True,Connection failed (site may be down)
history-content,Spy in a Petticoat,/history-content/ask-a-historian/23840,history-content/ask-a-historian/spy-in-a-petticoat-23840.md,http://www2.si.umich.edu/spies/,Spy Letters of the American Revolution,CONN_ERROR,,,False,True,Connection failed (site may be down)
history-content,"Milwaukee Neighborhoods: Photos and Maps, 1885-1992",/history-content/website-reviews/23011,history-content/website-reviews/milwaukee-neighborhoods-photos-and-maps-1885-1992-23011.md,http://www4.uwm.edu/libraries/digilib/Milwaukee/records/picture.html,Picturing Milwaukee,CONN_ERROR,,,False,True,Connection failed (site may be down)
history-content,ABMC Education,/history-content/website-reviews/25840,history-content/website-reviews/abmc-education-25840.md,https://abmceducation.org/understandingsacrifice/activity/horace-pippin-artist-no-mans-land,“Horace Pippin: The Artist of No Man’s Land”,CONN_ERROR,,,False,True,Connection failed (site may be down)
history-content,ABMC Education,/history-content/website-reviews/25840,history-content/website-reviews/abmc-education-25840.md,https://abmceducation.org/understandingsacrifice/activity/tweeting-air-war-against-nazis,“Tweeting the Air War Against the Nazis”,CONN_ERROR,,,False,True,Connection failed (site may be down)
teaching-materials,Historical Agency in History Book Sets (HBS),/teaching-materials/teaching-guides/22365,teaching-materials/teaching-guides/historical-agency-in-history-book-sets-hbs-22365.md,https://cs.ala.org/booklinks/search.cfm,Booklinks,CONN_ERROR,,,False,True,Connection failed (site may be down)
history-content,"Smithsonian Cooper-Hewitt, National Design Museum",/history-content/national-resources/23497,history-content/national-resources/smithsonian-cooper-hewitt-national-design-museum-23497.md,https://dx.cooperhewitt.org/forum/,discussions,CONN_ERROR,,,False,True,Connection failed (site may be down)
history-content,U.S. Census Bureau,/history-content/national-resources/22692,history-content/national-resources/us-census-bureau-22692.md,https://factfinder.census.gov/faces/nav/jsf/pages/index.xhtml,American FactFinder,CONN_ERROR,,,False,True,Connection failed (site may be down)
history-content,Advisory Council on Historic Preservation,/history-content/national-resources/25298,history-content/national-resources/advisory-council-on-historic-preservation-25298.md,https://gsn.nylc.org/clearinghouse,National Service-Learning Clearinghouse website,CONN_ERROR,,,False,True,Connection failed (site may be down)
best-practices,Primary Source Sets on the Web,/best-practices/using-primary-sources/24490,best-practices/using-primary-sources/primary-source-sets-on-the-web-24490.md,https://hsi.wm.edu/,Historical Scene Investigation,CONN_ERROR,,,False,True,Connection failed (site may be down)
teaching-materials,Jamestown: The Starving Time,/teaching-materials/lesson-plan-reviews/24214,teaching-materials/lesson-plan-reviews/jamestown-the-starving-time-24214.md,https://hsi.wm.edu/cases/jamestown/detective_log.pdf,detective log,CONN_ERROR,,,False,True,Connection failed (site may be down)
teaching-materials,Jamestown: The Starving Time,/teaching-materials/lesson-plan-reviews/24214,teaching-materials/lesson-plan-reviews/jamestown-the-starving-time-24214.md,https://hsi.wm.edu/cases/jamestown/jamestown_preview.html,lesson,CONN_ERROR,,,False,True,Connection failed (site may be down)
teaching-materials,Jamestown: The Starving Time,/teaching-materials/lesson-plan-reviews/24214,teaching-materials/lesson-plan-reviews/jamestown-the-starving-time-24214.md,https://hsi.wm.edu/cases/jamestown/jamestown_student.htm,student view,CONN_ERROR,,,False,True,Connection failed (site may be down)
teaching-materials,Jamestown: The Starving Time,/teaching-materials/lesson-plan-reviews/24214,teaching-materials/lesson-plan-reviews/jamestown-the-starving-time-24214.md,https://hsi.wm.edu/cases/jamestown/jamestown_teacher.htm,the teacher view,CONN_ERROR,,,False,True,Connection failed (site may be down)
teaching-materials,Jamestown: The Starving Time,/teaching-materials/lesson-plan-reviews/24214,teaching-materials/lesson-plan-reviews/jamestown-the-starving-time-24214.md,https://hsi.wm.edu/cases/jamestown/lesson_plans.pdf,PDF,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,Meg Griffin on Google Docs,/nhec-blog/25300,blog/meg-griffin-on-google-docs-25300.md,https://mgriffin.wikispaces.com/Explorers+Concept+Map,concept map,CONN_ERROR,,,False,True,Connection failed (site may be down)
history-content,Peace Corps,/history-content/national-resources/23446,history-content/national-resources/peace-corps-23446.md,https://pclive.peacecorps.gov/pclive/index.php/learn-explore/volunteer-tools/wws,World Wise Schools Correspondence Match,CONN_ERROR,,,False,True,Connection failed (site may be down)
history-content,Eisenhower Memorial Commission,/history-content/website-reviews/25821,history-content/website-reviews/eisenhower-memorial-commission-25821.md,https://timeline.eisenhowermemorial.gov/,interactive timeline,CONN_ERROR,,,False,True,Connection failed (site may be down)
history-content,Eisenhower Memorial Commission,/history-content/website-reviews/25821,history-content/website-reviews/eisenhower-memorial-commission-25821.md,https://timeline.eisenhowermemorial.gov/lessonplans,curriculum units,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,Start Planning Now for Summer Professional Development,/nhec-blog/25341,blog/start-planning-now-for-summer-professional-development-25341.md,https://www.signup4.net/public/ap.aspx?EID=EXPL66E&OID=50,institute,CONN_ERROR,,,False,True,Connection failed (site may be down)
best-practices,Learning Menus: Textbooks a la Carte,/best-practices/teaching-with-textbooks/25584,best-practices/teaching-with-textbooks/learning-menus-textbooks-a-la-carte-25584.md,https://www.teachingchannel.org/,Teaching Channel website,CONN_ERROR,,,False,True,Connection failed (site may be down)
best-practices,Learning Menus: Textbooks a la Carte,/best-practices/teaching-with-textbooks/25584,best-practices/teaching-with-textbooks/learning-menus-textbooks-a-la-carte-25584.md,https://www.teachingchannel.org/video/differentiating-instruction-strategy,Differentiating with Learning Menus,CONN_ERROR,,,False,True,Connection failed (site may be down)
best-practices,Organize Your Thinking to Critically Analyze Text,/best-practices/teaching-in-action/25461,best-practices/teaching-in-action/organize-your-thinking-to-critically-analyze-text-25461.md,https://www.teachingchannel.org/videos/organize-your-thinking-to-critically-analyze-text?resume=0,video,CONN_ERROR,,,False,True,Connection failed (site may be down)
teaching-materials,Incorporating 20th Century US Environmental History in the 6-12 Classroom,/teaching-materials/teaching-guides/25882,teaching-materials/teaching-guides/incorporating-20th-century-us-environmental-history-in-the-6-12-classroom-25882.md,//digital.sciencehistory.org/works/1831ck18w,https://digital.sciencehistory.org/works/1831ck18w,ERROR,,,False,True,Invalid URL '//digital.sciencehistory.org/works/1831ck18w': No scheme supplied. Perhaps you meant https:////digital.sciencehistory.org/works/1831ck18w?
page,Staff,/about/staff,page/staff-14869.md,"http://historymatters.gmu.edu ""History Matters: The U.S. Survey Course on the Web""",History Matters,ERROR,,,False,True,"Failed to parse: http://historymatters.gmu.edu ""History Matters: The U.S. Survey Course on the Web"""
blog,Especially for New Teachers,/nhec-blog/19268,blog/especially-for-new-teachers-19268.md,"http://www.scholastic.com:>scholastic.com</a> with regularly updated articles including teaching ideas, planning guides, 

<a href=",Teachers Net,ERROR,,,False,True,"Failed to parse: http://www.scholastic.com:>scholastic.com</a> with regularly updated articles including teaching ideas, planning guides, 

<a href="
history-content,Dissent in the Ranks,/history-content/ask-a-historian/24484,history-content/ask-a-historian/dissent-in-the-ranks-24484.md,http://books.simonandschuster.com/1776/David-McCullough/9781416542100,*1776.*,SSL_ERROR,,,False,True,SSL certificate error
teaching-materials,Historical Agency in History Book Sets (HBS),/teaching-materials/teaching-guides/22365,teaching-materials/teaching-guides/historical-agency-in-history-book-sets-hbs-22365.md,http://books.simonandschuster.com/Weedflower/Cynthia-Kadohata/9780689865749,*Weedflower*,SSL_ERROR,,,False,True,SSL certificate error
blog,Presidents in the Library,/nhec-blog/24528,blog/presidents-in-the-library-24528.md,http://bushlibrary.tamu.edu/,George H. W. Bush Presidential Library,SSL_ERROR,,,False,True,SSL certificate error
history-content,Government Printing Office,/history-content/national-resources/21919,history-content/national-resources/government-printing-office-21919.md,http://catalog.gpo.gov/fdlpdir/FDLPdir.jsp,federal depository libraries,SSL_ERROR,,,False,True,SSL certificate error
blog,Michael Yell on Using DVDs/Video Segments in the History Classroom,/nhec-blog/25039,blog/michael-yell-on-using-dvdsvideo-segments-in-the-history-classroom-25039.md,http://coe.jmu.edu/LearningToolbox/cornellnotes.html,Cornell notetaking strategy,SSL_ERROR,,,False,True,SSL certificate error
digital-classroom,Just Blog About It! (Part 1),/digital-classroom/ask-a-digital-historian/24545,digital-classroom/ask-a-digital-historian/just-blog-about-it-part-1-24545.md,http://fredmarkers.umwblogs.org/,state historical markers,SSL_ERROR,,,False,True,SSL certificate error
history-content,Kentuckiana,/history-content/ask-a-historian/24117,history-content/ask-a-historian/kentuckiana-24117.md,http://kdl.kyvl.org/,Kentuckiana Digital Library,SSL_ERROR,,,False,True,SSL certificate error
digital-classroom,Just Blog About It! (Part 1),/digital-classroom/ask-a-digital-historian/24545,digital-classroom/ask-a-digital-historian/just-blog-about-it-part-1-24545.md,http://maryballwash.umwblogs.org/,Mary Ball Washington,SSL_ERROR,,,False,True,SSL certificate error
digital-classroom,Crafting Digital Stories,/digital-classroom/ask-a-digital-historian/25587,digital-classroom/ask-a-digital-historian/crafting-digital-stories-25587.md,http://stripgenerator.com/,Stripgenerator,SSL_ERROR,,,False,True,SSL certificate error
history-content,Educational Resources Information Center (ERIC) Resources for Teachers,/history-content/website-reviews/23326,history-content/website-reviews/educational-resources-information-center-eric-resources-for-teachers-23326.md,http://www.eric.ed.gov/,Educational Resources Information Center,SSL_ERROR,,,False,True,SSL certificate error
teaching-materials,Researching the Role of the Map in History Teaching,/teaching-materials/ask-a-master-teacher/24974,teaching-materials/ask-a-master-teacher/researching-the-role-of-the-map-in-history-teaching-24974.md,http://www.eric.ed.gov/,here,SSL_ERROR,,,False,True,SSL certificate error
teaching-materials,Tips and Tricks for Using Graphic Organizers,/teaching-materials/ask-a-master-teacher/25149,teaching-materials/ask-a-master-teacher/tips-and-tricks-for-using-graphic-organizers-25149.md,http://www.eric.ed.gov/ERICWebPortal/search/recordDetails.jsp?ERICExtSearch_SearchValue_0=%22Hughes+Charles+A.%22&ERICExtSearch_SearchType_0=au&_pageLabel=RecordDetails&objectId=0900019b80478c88&accno=EJ931412&_nfls=false,Graphic Organizers and Students with Learning Disabilities: A Meta-Analysis,SSL_ERROR,,,False,True,SSL certificate error
best-practices,Teaching Historical Interpretation through Planning Documentary Films,/best-practices/teaching-in-action/20341,best-practices/teaching-in-action/teaching-historical-interpretation-through-planning-documentary-films-20341.md,http://www.firstworldwar.com/battles/somme.htm,"Battle of the Somme,",SSL_ERROR,,,False,True,SSL certificate error
teaching-materials,North Carolina History+Technology,/teaching-materials/ask-a-master-teacher/25263,teaching-materials/ask-a-master-teacher/north-carolina-historytechnology-25263.md,http://www.lib.unc.edu/digitalprojects.html,UNC Digital Collection,SSL_ERROR,,,False,True,SSL certificate error
blog,Meg Griffin on Google Docs,/nhec-blog/25300,blog/meg-griffin-on-google-docs-25300.md,http://www.lmgtfy.com/,let me google that for you.com”,SSL_ERROR,,,False,True,SSL certificate error
history-content,Quebec City Fire,/history-content/ask-a-historian/24091,history-content/ask-a-historian/quebec-city-fire-24091.md,http://www.mnba.qc.ca/Contenu.aspx?page=1476&langue=en”,copy,SSL_ERROR,,,False,True,SSL certificate error
history-content,University of Wyoming Digital Collections,/history-content/website-reviews/23968,history-content/website-reviews/university-of-wyoming-digital-collections-23968.md,http://www.rmh.uwyo.edu/digitalherbaria/about.php,Digital Herbaria,SSL_ERROR,,,False,True,SSL certificate error
blog,150 Years Ago Today...,/nhec-blog/24465,blog/150-years-ago-today-24465.md,http://www.virginiacivilwar.org/,Virginia,SSL_ERROR,,,False,True,SSL certificate error
blog,Remember the Ladies—But Not Just in March,/nhec-blog/21712,blog/remember-the-ladiesbut-not-just-in-march-21712.md,http://www2.scholastic.com/browse/article.jsp?id=11740,Anne Aghion,SSL_ERROR,,,False,True,SSL certificate error
blog,Joe Jelen on Document Cameras,/nhec-blog/24326,blog/joe-jelen-on-document-cameras-24326.md,http://www2.scholastic.com/browse/article.jsp?id=3752578,this article,SSL_ERROR,,,False,True,SSL certificate error
blog,Remember the Ladies—But Not Just in March,/nhec-blog/21712,blog/remember-the-ladiesbut-not-just-in-march-21712.md,http://www2.scholastic.com/browse/index.jsp,*Scholastic Magazine*,SSL_ERROR,,,False,True,SSL certificate error
blog,"Recession, Depression, Hard Times, New Deal: Classroom Resources (updated April 7)",/nhec-blog/21783,blog/recession-depression-hard-times-new-deal-classroom-resources-updated-april-7-21783.md,http://xroads.virginia.edu/~1930s/INDEX/index.html,Site Index,SSL_ERROR,,,False,True,SSL certificate error
blog,"Recession, Depression, Hard Times, New Deal: Classroom Resources (updated April 7)",/nhec-blog/21783,blog/recession-depression-hard-times-new-deal-classroom-resources-updated-april-7-21783.md,http://xroads.virginia.edu/~1930s/front.html,*America in the 1930s*,SSL_ERROR,,,False,True,SSL certificate error
teaching-materials,Tall Tales: The West as Legend,/teaching-materials/ask-a-master-teacher/23429,teaching-materials/ask-a-master-teacher/tall-tales-the-west-as-legend-23429.md,http://xroads.virginia.edu/~hyper/hns/,*Virgin Land: the American West as Symbol and Myth*,SSL_ERROR,,,False,True,SSL certificate error
teaching-materials,Tall Tales: The West as Legend,/teaching-materials/ask-a-master-teacher/23429,teaching-materials/ask-a-master-teacher/tall-tales-the-west-as-legend-23429.md,http://xroads.virginia.edu/~hyper/hns/buffalobill/home.html,Buffalo Bill Cody,SSL_ERROR,,,False,True,SSL certificate error
teaching-materials,Propaganda and World War II,/teaching-materials/lesson-plan-reviews/25185,teaching-materials/lesson-plan-reviews/propaganda-and-world-war-ii-25185.md,https://herb.ashp.cuny.edu/items/show/1827,propaganda poster analysis worksheet,SSL_ERROR,,,False,True,SSL certificate error
digital-classroom,Understanding and Appreciating World War II Veterans,/digital-classroom/ask-a-digital-historian/24328,digital-classroom/ask-a-digital-historian/understanding-and-appreciating-world-war-ii-veterans-24328.md,https://www.history.navy.mil/,The Naval History Center,SSL_ERROR,,,False,True,SSL certificate error
history-content,U.S. Navy,/history-content/national-resources/22405,history-content/national-resources/us-navy-22405.md,https://www.history.navy.mil/content/history/nhhc/research/histories/naval-aviation-history/naval-aviation-news/back-issues.html,*Naval Aviation News*,SSL_ERROR,,,False,True,SSL certificate error
history-content,Naval History and Heritage Command,/history-content/website-reviews/14711,history-content/website-reviews/naval-history-and-heritage-command-14711.md,https://www.history.navy.mil/research.html,Resources & Research,SSL_ERROR,,,False,True,SSL certificate error
history-content,U.S. Navy,/history-content/national-resources/22405,history-content/national-resources/us-navy-22405.md,https://www.history.navy.mil/research/library.html,Online Library.,SSL_ERROR,,,False,True,SSL certificate error
blog,Especially for Secondary School Teachers: American History on Facebook,/nhec-blog/22928,blog/especially-for-secondary-school-teachers-american-history-on-facebook-22928.md,http://edumorphology.com/2008/02/best-practices-for-educators-using-facebook/,"In his blog, Educator Michael Staton",TIMEOUT,,,False,True,Timed out after 15s
teaching-materials,Setting the Tone: Introducing Students to World War II,/teaching-materials/ask-a-master-teacher/24712,teaching-materials/ask-a-master-teacher/setting-the-tone-introducing-students-to-world-war-ii-24712.md,http://h2g2.com/A2854730,some statistics,TIMEOUT,,,False,True,Timed out after 15s
history-content,Booth's Reason for Assassination,/history-content/ask-a-historian/24242,history-content/ask-a-historian/booths-reason-for-assassination-24242.md,http://lcweb2.loc.gov/ammem/alhtml/malhome.html,Abraham Lincoln Papers,TIMEOUT,,,False,True,Timed out after 15s
blog,New Visitor's Center Opens at Monticello,/nhec-blog/21984,blog/new-visitors-center-opens-at-monticello-21984.md,http://lcweb2.loc.gov/ammem/collections/jefferson_papers/mtjprece.html,commentary from the Library of Congress.,TIMEOUT,,,False,True,Timed out after 15s
history-content,Everyday Life in the 19th Century,/history-content/ask-a-historian/23835,history-content/ask-a-historian/everyday-life-in-the-19th-century-23835.md,http://lcweb2.loc.gov/diglib/ihas/html/ohio/ohio-home.html,Home Sweet Home: Life in Nineteenth-Century Ohio,TIMEOUT,,,False,True,Timed out after 15s
blog,"Veterans, Oral History, and the Library of Congress",/nhec-blog/23463,blog/veterans-oral-history-and-the-library-of-congress-23463.md,http://lcweb2.loc.gov/diglib/vhp/story/loc.natlib.afc2001001.32630/,Listen to a 50-minute interview and view 39 photographs from Corporal Frank Aceves,TIMEOUT,,,False,True,Timed out after 15s
blog,Teaching About Haiti,/nhec-blog/23787,blog/teaching-about-haiti-23787.md,http://memory.loc.gov,American Memory,TIMEOUT,,,False,True,Timed out after 15s
blog,Teaching African American History: Do We Still Need a Black History Month?,/nhec-blog/23847,blog/teaching-african-american-history-do-we-still-need-a-black-history-month-23847.md,http://memory.loc.gov/ammem/aaohtml/aohome.html,African America Odyssey collections,TIMEOUT,,,False,True,Timed out after 15s
teaching-materials,Follow the Line,/teaching-materials/ask-a-master-teacher/24483,teaching-materials/ask-a-master-teacher/follow-the-line-24483.md,http://memory.loc.gov/ammem/aap/timeline.html,African-American history,TIMEOUT,,,False,True,Timed out after 15s
